web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/cin/roster/40-man/	Raisel Iglesias	http://m.yankees.mlb.com/player/628452/raisel-iglesias
http://m.yankees.mlb.com/cin/roster/40-man/	Luis Castillo	http://m.yankees.mlb.com/player/622491/luis-castillo
http://m.yankees.mlb.com/cin/roster/40-man/	Amir Garrett	http://m.yankees.mlb.com/player/607237/amir-garrett
http://m.yankees.mlb.com/cin/roster/40-man/	Rookie Davis	http://m.yankees.mlb.com/player/606959/rookie-davis
http://m.yankees.mlb.com/cin/roster/40-man/	Wandy Peralta	http://m.yankees.mlb.com/player/593974/wandy-peralta
http://m.yankees.mlb.com/cin/roster/40-man/	Kyle Crockett	http://m.yankees.mlb.com/player/641490/kyle-crockett
http://m.yankees.mlb.com/cin/roster/40-man/	Robert Stephenson	http://m.yankees.mlb.com/player/596112/robert-stephenson
http://m.yankees.mlb.com/cin/roster/40-man/	Eugenio Suarez	http://m.yankees.mlb.com/player/553993/eugenio-suarez
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/chc/roster/40-man/	Kyle Hendricks	http://m.yankees.mlb.com/player/543294/kyle-hendricks
http://m.yankees.mlb.com/chc/roster/40-man/	Tommy La Stella	http://m.yankees.mlb.com/player/600303/tommy-la-stella
http://m.yankees.mlb.com/chc/roster/40-man/	Eddie Butler	http://m.yankees.mlb.com/player/572750/eddie-butler
http://m.yankees.mlb.com/chc/roster/40-man/	Alec Mills	http://m.yankees.mlb.com/player/621219/alec-mills
http://m.yankees.mlb.com/chc/roster/40-man/	Matt Carasiti	http://m.yankees.mlb.com/player/571539/matt-carasiti
http://m.yankees.mlb.com/chc/roster/40-man/	Luke Farrell	http://m.yankees.mlb.com/player/608652/luke-farrell
http://m.yankees.mlb.com/chc/roster/40-man/	Mark Zagunis	http://m.yankees.mlb.com/player/657145/mark-zagunis
http://m.yankees.mlb.com/chc/roster/40-man/	Willson Contreras	http://m.yankees.mlb.com/player/575929/willson-contreras
http://m.yankees.mlb.com/chc/roster/40-man/	Jason Heyward	http://m.yankees.mlb.com/player/518792/jason-heyward
http://m.yankees.mlb.com/chc/roster/40-man/	Addison Russell	http://m.yankees.mlb.com/player/608365/addison-russell
http://m.yankees.mlb.com/chc/roster/40-man/	Taylor Davis	http://m.yankees.mlb.com/player/543089/taylor-davis
http://m.yankees.mlb.com/chc/roster/40-man/	Carl Edwards Jr.	http://m.yankees.mlb.com/player/605218/carl-edwards-jr
http://m.yankees.mlb.com/chc/roster/40-man/	Dillon Maples	http://m.yankees.mlb.com/player/596027/dillon-maples
http://m.yankees.mlb.com/chc/roster/40-man/	David Bote	http://m.yankees.mlb.com/player/623520/david-bote
http://m.yankees.mlb.com/chc/roster/40-man/	Duane Underwood Jr.	http://m.yankees.mlb.com/player/621249/duane-underwood-jr
http://m.yankees.mlb.com/chc/roster/40-man/	Pedro Strop	http://m.yankees.mlb.com/player/467008/pedro-strop
http://m.yankees.mlb.com/chc/roster/40-man/	Cory Mazzoni	http://m.yankees.mlb.com/player/543508/cory-mazzoni
http://m.yankees.mlb.com/chc/roster/40-man/	Rob Zastryzny	http://m.yankees.mlb.com/player/642239/rob-zastryzny
http://m.yankees.mlb.com/chc/roster/40-man/	Kyle Schwarber	http://m.yankees.mlb.com/player/656941/kyle-schwarber
http://m.yankees.mlb.com/chc/roster/40-man/	Victor Caratini	http://m.yankees.mlb.com/player/605170/victor-caratini
http://m.yankees.mlb.com/chc/roster/40-man/	Hector Rondon	http://m.yankees.mlb.com/player/444468/hector-rondon
http://m.yankees.mlb.com/chc/roster/40-man/	Justin Wilson	http://m.yankees.mlb.com/player/458677/justin-wilson
http://m.yankees.mlb.com/chc/roster/40-man/	Kris Bryant	http://m.yankees.mlb.com/player/592178/kris-bryant
http://m.yankees.mlb.com/chc/roster/40-man/	Jose Quintana	http://m.yankees.mlb.com/player/500779/jose-quintana
http://m.yankees.mlb.com/chc/roster/40-man/	Javier Baez	http://m.yankees.mlb.com/player/595879/javier-baez
http://m.yankees.mlb.com/chc/roster/40-man/	Jen-Ho Tseng	http://m.yankees.mlb.com/player/627500/jen-ho-tseng
http://m.yankees.mlb.com/chc/roster/40-man/	Albert Almora Jr.	http://m.yankees.mlb.com/player/546991/albert-almora-jr
http://m.yankees.mlb.com/chc/roster/40-man/	Adbert Alzolay	http://m.yankees.mlb.com/player/640470/adbert-alzolay
http://m.yankees.mlb.com/chc/roster/40-man/	Anthony Rizzo	http://m.yankees.mlb.com/player/519203/anthony-rizzo
http://m.yankees.mlb.com/chc/roster/40-man/	Mike Montgomery	http://m.yankees.mlb.com/player/543557/mike-montgomery
http://m.yankees.mlb.com/chc/roster/40-man/	Ben Zobrist	http://m.yankees.mlb.com/player/450314/ben-zobrist
http://m.yankees.mlb.com/chc/roster/40-man/	Randy Rosario	http://m.yankees.mlb.com/player/600968/randy-rosario
http://m.yankees.mlb.com/chc/roster/40-man/	Ian Happ	http://m.yankees.mlb.com/player/664023/ian-happ
http://m.yankees.mlb.com/chc/roster/40-man/	Oscar De La Cruz	http://m.yankees.mlb.com/player/642601/oscar-de-la-cruz
http://m.yankees.mlb.com/chc/roster/40-man/	Justin Grimm	http://m.yankees.mlb.com/player/518748/justin-grimm
http://m.yankees.mlb.com/chc/roster/40-man/	Jon Lester	http://m.yankees.mlb.com/player/452657/jon-lester
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/sd/roster/40-man/	Brad Hand	http://m.yankees.mlb.com/player/543272/brad-hand
http://m.yankees.mlb.com/sd/roster/40-man/	Allen Cordoba	http://m.yankees.mlb.com/player/642707/allen-cordoba
http://m.yankees.mlb.com/sd/roster/40-man/	Jose Torres	http://m.yankees.mlb.com/player/600526/jose-torres
http://m.yankees.mlb.com/sd/roster/40-man/	Jose Rondon	http://m.yankees.mlb.com/player/602922/jose-rondon
http://m.yankees.mlb.com/sd/roster/40-man/	Kirby Yates	http://m.yankees.mlb.com/player/489446/kirby-yates
http://m.yankees.mlb.com/sd/roster/40-man/	Walker Lockett	http://m.yankees.mlb.com/player/621141/walker-lockett
http://m.yankees.mlb.com/sd/roster/40-man/	Yangervis Solarte	http://m.yankees.mlb.com/player/500208/yangervis-solarte
http://m.yankees.mlb.com/sd/roster/40-man/	Christian Villanueva	http://m.yankees.mlb.com/player/570799/christian-villanueva
http://m.yankees.mlb.com/sd/roster/40-man/	Colin Rea	http://m.yankees.mlb.com/player/607067/colin-rea
http://m.yankees.mlb.com/sd/roster/40-man/	Wil Myers	http://m.yankees.mlb.com/player/571976/wil-myers
http://m.yankees.mlb.com/sd/roster/40-man/	Travis Jankowski	http://m.yankees.mlb.com/player/608671/travis-jankowski
http://m.yankees.mlb.com/sd/roster/40-man/	Carter Capps	http://m.yankees.mlb.com/player/605169/carter-capps
http://m.yankees.mlb.com/sd/roster/40-man/	Travis Wood	http://m.yankees.mlb.com/player/475243/travis-wood
http://m.yankees.mlb.com/sd/roster/40-man/	Phil Maton	http://m.yankees.mlb.com/player/664208/phil-maton
http://m.yankees.mlb.com/sd/roster/40-man/	Luis Torrens	http://m.yankees.mlb.com/player/620443/luis-torrens
http://m.yankees.mlb.com/sd/roster/40-man/	Matt Strahm	http://m.yankees.mlb.com/player/621381/matt-strahm
http://m.yankees.mlb.com/sd/roster/40-man/	Luis Perdomo	http://m.yankees.mlb.com/player/606131/luis-perdomo
http://m.yankees.mlb.com/sd/roster/40-man/	Ryan Schimpf	http://m.yankees.mlb.com/player/572114/ryan-schimpf
http://m.yankees.mlb.com/sd/roster/40-man/	Clayton Richard	http://m.yankees.mlb.com/player/453385/clayton-richard
http://m.yankees.mlb.com/sd/roster/40-man/	Jose Ruiz	http://m.yankees.mlb.com/player/614179/jose-ruiz
http://m.yankees.mlb.com/sd/roster/40-man/	Alex Dickerson	http://m.yankees.mlb.com/player/543105/alex-dickerson
http://m.yankees.mlb.com/sd/roster/40-man/	Jabari Blash	http://m.yankees.mlb.com/player/518466/jabari-blash
http://m.yankees.mlb.com/sd/roster/40-man/	Miguel Diaz	http://m.yankees.mlb.com/player/622766/miguel-diaz
http://m.yankees.mlb.com/sd/roster/40-man/	Hunter Renfroe	http://m.yankees.mlb.com/player/592669/hunter-renfroe
http://m.yankees.mlb.com/sd/roster/40-man/	Dinelson Lamet	http://m.yankees.mlb.com/player/659275/dinelson-lamet
http://m.yankees.mlb.com/sd/roster/40-man/	Javier Guerra	http://m.yankees.mlb.com/player/642770/javier-guerra
http://m.yankees.mlb.com/sd/roster/40-man/	Rocky Gale	http://m.yankees.mlb.com/player/502570/rocky-gale
http://m.yankees.mlb.com/sd/roster/40-man/	Robbie Erlin	http://m.yankees.mlb.com/player/572362/robbie-erlin
http://m.yankees.mlb.com/sd/roster/40-man/	Jose Pirela	http://m.yankees.mlb.com/player/517369/jose-pirela
http://m.yankees.mlb.com/sd/roster/40-man/	Brad Wieck	http://m.yankees.mlb.com/player/623364/brad-wieck
http://m.yankees.mlb.com/sd/roster/40-man/	Manuel Margot	http://m.yankees.mlb.com/player/622534/manuel-margot
http://m.yankees.mlb.com/sd/roster/40-man/	Cory Spangenberg	http://m.yankees.mlb.com/player/605486/cory-spangenberg
http://m.yankees.mlb.com/sd/roster/40-man/	Austin Hedges	http://m.yankees.mlb.com/player/595978/austin-hedges
http://m.yankees.mlb.com/sd/roster/40-man/	Kyle McGrath	http://m.yankees.mlb.com/player/657681/kyle-mcgrath
http://m.yankees.mlb.com/sd/roster/40-man/	Carlos Asuaje	http://m.yankees.mlb.com/player/641319/carlos-asuaje
http://m.yankees.mlb.com/sd/roster/40-man/	Matt Szczur	http://m.yankees.mlb.com/player/519333/matt-szczur
http://m.yankees.mlb.com/sd/roster/40-man/	Buddy Baumann	http://m.yankees.mlb.com/player/571473/buddy-baumann
http://m.yankees.mlb.com/sd/roster/40-man/	Franchy Cordero	http://m.yankees.mlb.com/player/614173/franchy-cordero
http://m.yankees.mlb.com/sd/roster/40-man/	Colten Brewer	http://m.yankees.mlb.com/player/605155/colten-brewer
http://m.yankees.mlb.com/sd/roster/40-man/	Jose Castillo	http://m.yankees.mlb.com/player/620454/jose-castillo
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/la/roster/40-man/	Adrian Gonzalez	http://m.yankees.mlb.com/player/408236/adrian-gonzalez
http://m.yankees.mlb.com/la/roster/40-man/	Cody Bellinger	http://m.yankees.mlb.com/player/641355/cody-bellinger
http://m.yankees.mlb.com/la/roster/40-man/	Alex Wood	http://m.yankees.mlb.com/player/622072/alex-wood
http://m.yankees.mlb.com/la/roster/40-man/	Austin Barnes	http://m.yankees.mlb.com/player/605131/austin-barnes
http://m.yankees.mlb.com/la/roster/40-man/	Yimi Garcia	http://m.yankees.mlb.com/player/554340/yimi-garcia
http://m.yankees.mlb.com/la/roster/40-man/	Scott Kazmir	http://m.yankees.mlb.com/player/431148/scott-kazmir
http://m.yankees.mlb.com/la/roster/40-man/	Kenley Jansen	http://m.yankees.mlb.com/player/445276/kenley-jansen
http://m.yankees.mlb.com/la/roster/40-man/	Logan Forsythe	http://m.yankees.mlb.com/player/523253/logan-forsythe
http://m.yankees.mlb.com/la/roster/40-man/	Kyle Farmer	http://m.yankees.mlb.com/player/571657/kyle-farmer
http://m.yankees.mlb.com/la/roster/40-man/	Rich Hill	http://m.yankees.mlb.com/player/448179/rich-hill
http://m.yankees.mlb.com/la/roster/40-man/	Justin Turner	http://m.yankees.mlb.com/player/457759/justin-turner
http://m.yankees.mlb.com/la/roster/40-man/	Andrew Toles	http://m.yankees.mlb.com/player/592808/andrew-toles
http://m.yankees.mlb.com/la/roster/40-man/	Clayton Kershaw	http://m.yankees.mlb.com/player/477132/clayton-kershaw
http://m.yankees.mlb.com/la/roster/40-man/	Brandon McCarthy	http://m.yankees.mlb.com/player/435221/brandon-mccarthy
http://m.yankees.mlb.com/la/roster/40-man/	Tony Cingrani	http://m.yankees.mlb.com/player/571561/tony-cingrani
http://m.yankees.mlb.com/la/roster/40-man/	Edward Paredes	http://m.yankees.mlb.com/player/487675/edward-paredes
http://m.yankees.mlb.com/la/roster/40-man/	Kenta Maeda	http://m.yankees.mlb.com/player/628317/kenta-maeda
http://m.yankees.mlb.com/la/roster/40-man/	Chris Taylor	http://m.yankees.mlb.com/player/621035/chris-taylor
http://m.yankees.mlb.com/la/roster/40-man/	Julio Urias	http://m.yankees.mlb.com/player/628711/julio-urias
http://m.yankees.mlb.com/la/roster/40-man/	Wilmer Font	http://m.yankees.mlb.com/player/521655/wilmer-font
http://m.yankees.mlb.com/la/roster/40-man/	Pedro Baez	http://m.yankees.mlb.com/player/520980/pedro-baez
http://m.yankees.mlb.com/la/roster/40-man/	Charlie Culberson	http://m.yankees.mlb.com/player/518586/charlie-culberson
http://m.yankees.mlb.com/la/roster/40-man/	Adam Liberatore	http://m.yankees.mlb.com/player/571893/adam-liberatore
http://m.yankees.mlb.com/la/roster/40-man/	Dennis Santana	http://m.yankees.mlb.com/player/642701/dennis-santana
http://m.yankees.mlb.com/la/roster/40-man/	Yasiel Puig	http://m.yankees.mlb.com/player/624577/yasiel-puig
http://m.yankees.mlb.com/la/roster/40-man/	Josh Fields	http://m.yankees.mlb.com/player/451661/josh-fields
http://m.yankees.mlb.com/la/roster/40-man/	Ross Stripling	http://m.yankees.mlb.com/player/548389/ross-stripling
http://m.yankees.mlb.com/la/roster/40-man/	Corey Seager	http://m.yankees.mlb.com/player/608369/corey-seager
http://m.yankees.mlb.com/la/roster/40-man/	Luis Avilan	http://m.yankees.mlb.com/player/501593/luis-avilan
http://m.yankees.mlb.com/la/roster/40-man/	Joc Pederson	http://m.yankees.mlb.com/player/592626/joc-pederson
http://m.yankees.mlb.com/la/roster/40-man/	Walker Buehler	http://m.yankees.mlb.com/player/621111/walker-buehler
http://m.yankees.mlb.com/la/roster/40-man/	Trayce Thompson	http://m.yankees.mlb.com/player/572204/trayce-thompson
http://m.yankees.mlb.com/la/roster/40-man/	Yasmani Grandal	http://m.yankees.mlb.com/player/518735/yasmani-grandal
http://m.yankees.mlb.com/la/roster/40-man/	Rob Segedin	http://m.yankees.mlb.com/player/574847/rob-segedin
http://m.yankees.mlb.com/la/roster/40-man/	Tim Locastro	http://m.yankees.mlb.com/player/641796/tim-locastro
http://m.yankees.mlb.com/la/roster/40-man/	Hyun-Jin Ryu	http://m.yankees.mlb.com/player/547943/hyun-jin-ryu
http://m.yankees.mlb.com/la/roster/40-man/	Brock Stewart	http://m.yankees.mlb.com/player/592779/brock-stewart
http://m.yankees.mlb.com/la/roster/40-man/	Trevor Oaks	http://m.yankees.mlb.com/player/656805/trevor-oaks
http://m.yankees.mlb.com/la/roster/40-man/	Alex Verdugo	http://m.yankees.mlb.com/player/657077/alex-verdugo
http://m.yankees.mlb.com/la/roster/40-man/	Enrique Hernandez	http://m.yankees.mlb.com/player/571771/enrique-hernandez
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/col/roster/40-man/	Raimel Tapia	http://m.yankees.mlb.com/player/606132/raimel-tapia
http://m.yankees.mlb.com/col/roster/40-man/	Chris Rabago	http://m.yankees.mlb.com/player/657253/chris-rabago
http://m.yankees.mlb.com/col/roster/40-man/	Mike Dunn	http://m.yankees.mlb.com/player/445197/mike-dunn
http://m.yankees.mlb.com/col/roster/40-man/	Jordan Patterson	http://m.yankees.mlb.com/player/641958/jordan-patterson
http://m.yankees.mlb.com/col/roster/40-man/	David Dahl	http://m.yankees.mlb.com/player/621311/david-dahl
http://m.yankees.mlb.com/col/roster/40-man/	DJ LeMahieu	http://m.yankees.mlb.com/player/518934/dj-lemahieu
http://m.yankees.mlb.com/col/roster/40-man/	Jon Gray	http://m.yankees.mlb.com/player/592351/jon-gray
http://m.yankees.mlb.com/col/roster/40-man/	Sam Howard	http://m.yankees.mlb.com/player/607572/sam-howard
http://m.yankees.mlb.com/col/roster/40-man/	Shane Carle	http://m.yankees.mlb.com/player/641438/shane-carle
http://m.yankees.mlb.com/col/roster/40-man/	Scott Oberg	http://m.yankees.mlb.com/player/623184/scott-oberg
http://m.yankees.mlb.com/col/roster/40-man/	Carlos Estevez	http://m.yankees.mlb.com/player/608032/carlos-estevez
http://m.yankees.mlb.com/col/roster/40-man/	Gerardo Parra	http://m.yankees.mlb.com/player/467827/gerardo-parra
http://m.yankees.mlb.com/col/roster/40-man/	Chris Rusin	http://m.yankees.mlb.com/player/543734/chris-rusin
http://m.yankees.mlb.com/col/roster/40-man/	Ian Desmond	http://m.yankees.mlb.com/player/435622/ian-desmond
http://m.yankees.mlb.com/col/roster/40-man/	Jeff Hoffman	http://m.yankees.mlb.com/player/656546/jeff-hoffman
http://m.yankees.mlb.com/col/roster/40-man/	Charlie Blackmon	http://m.yankees.mlb.com/player/453568/charlie-blackmon
http://m.yankees.mlb.com/col/roster/40-man/	Tony Wolters	http://m.yankees.mlb.com/player/547172/tony-wolters
http://m.yankees.mlb.com/col/roster/40-man/	Noel Cuevas	http://m.yankees.mlb.com/player/571595/noel-cuevas
http://m.yankees.mlb.com/col/roster/40-man/	Nolan Arenado	http://m.yankees.mlb.com/player/571448/nolan-arenado
http://m.yankees.mlb.com/col/roster/40-man/	Zac Rosscup	http://m.yankees.mlb.com/player/573127/zac-rosscup
http://m.yankees.mlb.com/col/roster/40-man/	Pat Valaika	http://m.yankees.mlb.com/player/642162/pat-valaika
http://m.yankees.mlb.com/col/roster/40-man/	Ryan McMahon	http://m.yankees.mlb.com/player/641857/ryan-mcmahon
http://m.yankees.mlb.com/col/roster/40-man/	Tom Murphy	http://m.yankees.mlb.com/player/608596/tom-murphy
http://m.yankees.mlb.com/col/roster/40-man/	Adam Ottavino	http://m.yankees.mlb.com/player/493603/adam-ottavino
http://m.yankees.mlb.com/col/roster/40-man/	Mike Tauchman	http://m.yankees.mlb.com/player/643565/mike-tauchman
http://m.yankees.mlb.com/col/roster/40-man/	Yency Almonte	http://m.yankees.mlb.com/player/622075/yency-almonte
http://m.yankees.mlb.com/col/roster/40-man/	Antonio Senzatela	http://m.yankees.mlb.com/player/622608/antonio-senzatela
http://m.yankees.mlb.com/col/roster/40-man/	Rayan Gonzalez	http://m.yankees.mlb.com/player/543234/rayan-gonzalez
http://m.yankees.mlb.com/col/roster/40-man/	Yonathan Daza	http://m.yankees.mlb.com/player/602074/yonathan-daza
http://m.yankees.mlb.com/col/roster/40-man/	Tyler Anderson	http://m.yankees.mlb.com/player/542881/tyler-anderson
http://m.yankees.mlb.com/col/roster/40-man/	Trevor Story	http://m.yankees.mlb.com/player/596115/trevor-story
http://m.yankees.mlb.com/col/roster/40-man/	Jesus Tinoco	http://m.yankees.mlb.com/player/622786/jesus-tinoco
http://m.yankees.mlb.com/col/roster/40-man/	Jairo Diaz	http://m.yankees.mlb.com/player/545064/jairo-diaz
http://m.yankees.mlb.com/col/roster/40-man/	Chad Bettis	http://m.yankees.mlb.com/player/518452/chad-bettis
http://m.yankees.mlb.com/col/roster/40-man/	Zach Jemiola	http://m.yankees.mlb.com/player/621106/zach-jemiola
http://m.yankees.mlb.com/col/roster/40-man/	Kyle Freeland	http://m.yankees.mlb.com/player/607536/kyle-freeland
http://m.yankees.mlb.com/col/roster/40-man/	German Marquez	http://m.yankees.mlb.com/player/608566/german-marquez
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/ari/roster/40-man/	Archie Bradley	http://m.yankees.mlb.com/player/605151/archie-bradley
http://m.yankees.mlb.com/ari/roster/40-man/	Taijuan Walker	http://m.yankees.mlb.com/player/592836/taijuan-walker
http://m.yankees.mlb.com/ari/roster/40-man/	Jack Reinheimer	http://m.yankees.mlb.com/player/595373/jack-reinheimer
http://m.yankees.mlb.com/ari/roster/40-man/	Ketel Marte	http://m.yankees.mlb.com/player/606466/ketel-marte
http://m.yankees.mlb.com/ari/roster/40-man/	Ildemaro Vargas	http://m.yankees.mlb.com/player/545121/ildemaro-vargas
http://m.yankees.mlb.com/ari/roster/40-man/	Jimmie Sherfy	http://m.yankees.mlb.com/player/642073/jimmie-sherfy
http://m.yankees.mlb.com/ari/roster/40-man/	Brandon Drury	http://m.yankees.mlb.com/player/592273/brandon-drury
http://m.yankees.mlb.com/ari/roster/40-man/	Shelby Miller	http://m.yankees.mlb.com/player/571946/shelby-miller
http://m.yankees.mlb.com/ari/roster/40-man/	Nick Ahmed	http://m.yankees.mlb.com/player/605113/nick-ahmed
http://m.yankees.mlb.com/ari/roster/40-man/	Braden Shipley	http://m.yankees.mlb.com/player/640463/braden-shipley
http://m.yankees.mlb.com/ari/roster/40-man/	A.J. Pollock	http://m.yankees.mlb.com/player/572041/aj-pollock
http://m.yankees.mlb.com/ari/roster/40-man/	Jeff Mathis	http://m.yankees.mlb.com/player/425772/jeff-mathis
http://m.yankees.mlb.com/ari/roster/40-man/	Patrick Corbin	http://m.yankees.mlb.com/player/571578/patrick-corbin
http://m.yankees.mlb.com/ari/roster/40-man/	Rey Fuentes	http://m.yankees.mlb.com/player/571681/rey-fuentes
http://m.yankees.mlb.com/ari/roster/40-man/	Matt Koch	http://m.yankees.mlb.com/player/571863/matt-koch
http://m.yankees.mlb.com/ari/roster/40-man/	Jake Barrett	http://m.yankees.mlb.com/player/545332/jake-barrett
http://m.yankees.mlb.com/ari/roster/40-man/	Chris Herrmann	http://m.yankees.mlb.com/player/543302/chris-herrmann
http://m.yankees.mlb.com/ari/roster/40-man/	Jeremy Hazelbaker	http://m.yankees.mlb.com/player/571757/jeremy-hazelbaker
http://m.yankees.mlb.com/ari/roster/40-man/	Jake Lamb	http://m.yankees.mlb.com/player/571875/jake-lamb
http://m.yankees.mlb.com/ari/roster/40-man/	Christian Walker	http://m.yankees.mlb.com/player/572233/christian-walker
http://m.yankees.mlb.com/ari/roster/40-man/	Zack Godley	http://m.yankees.mlb.com/player/643327/zack-godley
http://m.yankees.mlb.com/ari/roster/40-man/	J.J. Hoover	http://m.yankees.mlb.com/player/543331/jj-hoover
http://m.yankees.mlb.com/ari/roster/40-man/	Andrew Chafin	http://m.yankees.mlb.com/player/605177/andrew-chafin
http://m.yankees.mlb.com/ari/roster/40-man/	Chris Owings	http://m.yankees.mlb.com/player/572008/chris-owings
http://m.yankees.mlb.com/ari/roster/40-man/	Randall Delgado	http://m.yankees.mlb.com/player/517414/randall-delgado
http://m.yankees.mlb.com/ari/roster/40-man/	Socrates Brito	http://m.yankees.mlb.com/player/593647/socrates-brito
http://m.yankees.mlb.com/ari/roster/40-man/	Robbie Ray	http://m.yankees.mlb.com/player/592662/robbie-ray
http://m.yankees.mlb.com/ari/roster/40-man/	David Peralta	http://m.yankees.mlb.com/player/444482/david-peralta
http://m.yankees.mlb.com/ari/roster/40-man/	Silvino Bracho	http://m.yankees.mlb.com/player/611093/silvino-bracho
http://m.yankees.mlb.com/ari/roster/40-man/	Domingo Leyba	http://m.yankees.mlb.com/player/642736/domingo-leyba
http://m.yankees.mlb.com/ari/roster/40-man/	Zack Greinke	http://m.yankees.mlb.com/player/425844/zack-greinke
http://m.yankees.mlb.com/ari/roster/40-man/	Yasmany Tomas	http://m.yankees.mlb.com/player/630111/yasmany-tomas
http://m.yankees.mlb.com/ari/roster/40-man/	Anthony Banda	http://m.yankees.mlb.com/player/607455/anthony-banda
http://m.yankees.mlb.com/ari/roster/40-man/	Paul Goldschmidt	http://m.yankees.mlb.com/player/502671/paul-goldschmidt
http://m.yankees.mlb.com/ari/roster/40-man/	Daniel Descalso	http://m.yankees.mlb.com/player/518614/daniel-descalso
http://m.yankees.mlb.com/ari/roster/40-man/	Jared Miller	http://m.yankees.mlb.com/player/656744/jared-miller
http://m.yankees.mlb.com/ari/roster/40-man/	T.J. McFarland	http://m.yankees.mlb.com/player/519008/tj-mcfarland
http://m.yankees.mlb.com/ari/roster/40-man/	John Ryan Murphy	http://m.yankees.mlb.com/player/571974/john-ryan-murphy
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/sf/roster/40-man/	Chris Stratton	http://m.yankees.mlb.com/player/608717/chris-stratton
http://m.yankees.mlb.com/sf/roster/40-man/	Brandon Belt	http://m.yankees.mlb.com/player/474832/brandon-belt
http://m.yankees.mlb.com/sf/roster/40-man/	Christian Arroyo	http://m.yankees.mlb.com/player/624414/christian-arroyo
http://m.yankees.mlb.com/sf/roster/40-man/	Pierce Johnson	http://m.yankees.mlb.com/player/572955/pierce-johnson
http://m.yankees.mlb.com/sf/roster/40-man/	Mac Williamson	http://m.yankees.mlb.com/player/607776/mac-williamson
http://m.yankees.mlb.com/sf/roster/40-man/	Austin Slater	http://m.yankees.mlb.com/player/596103/austin-slater
http://m.yankees.mlb.com/sf/roster/40-man/	Will Smith	http://m.yankees.mlb.com/player/519293/will-smith
http://m.yankees.mlb.com/sf/roster/40-man/	Joan Gregorio	http://m.yankees.mlb.com/player/593340/joan-gregorio
http://m.yankees.mlb.com/sf/roster/40-man/	Mark Melancon	http://m.yankees.mlb.com/player/453343/mark-melancon
http://m.yankees.mlb.com/sf/roster/40-man/	Chase Johnson	http://m.yankees.mlb.com/player/592438/chase-johnson
http://m.yankees.mlb.com/sf/roster/40-man/	Steven Okert	http://m.yankees.mlb.com/player/595345/steven-okert
http://m.yankees.mlb.com/sf/roster/40-man/	Josh Osich	http://m.yankees.mlb.com/player/592612/josh-osich
http://m.yankees.mlb.com/sf/roster/40-man/	Buster Posey	http://m.yankees.mlb.com/player/457763/buster-posey
http://m.yankees.mlb.com/sf/roster/40-man/	Johnny Cueto	http://m.yankees.mlb.com/player/456501/johnny-cueto
http://m.yankees.mlb.com/sf/roster/40-man/	Derek Law	http://m.yankees.mlb.com/player/571882/derek-law
http://m.yankees.mlb.com/sf/roster/40-man/	Joe Panik	http://m.yankees.mlb.com/player/605412/joe-panik
http://m.yankees.mlb.com/sf/roster/40-man/	Roberto Gomez	http://m.yankees.mlb.com/player/596816/roberto--gomez
http://m.yankees.mlb.com/sf/roster/40-man/	Sam Dyson	http://m.yankees.mlb.com/player/473879/sam-dyson
http://m.yankees.mlb.com/sf/roster/40-man/	Jeff Samardzija	http://m.yankees.mlb.com/player/502188/jeff-samardzija
http://m.yankees.mlb.com/sf/roster/40-man/	Kelby Tomlinson	http://m.yankees.mlb.com/player/605509/kelby-tomlinson
http://m.yankees.mlb.com/sf/roster/40-man/	Brandon Crawford	http://m.yankees.mlb.com/player/543063/brandon-crawford
http://m.yankees.mlb.com/sf/roster/40-man/	Matt Moore	http://m.yankees.mlb.com/player/519043/matt-moore
http://m.yankees.mlb.com/sf/roster/40-man/	Dan Slania	http://m.yankees.mlb.com/player/592753/dan-slania
http://m.yankees.mlb.com/sf/roster/40-man/	Albert Suarez	http://m.yankees.mlb.com/player/544150/albert-suarez
http://m.yankees.mlb.com/sf/roster/40-man/	Hunter Pence	http://m.yankees.mlb.com/player/452254/hunter-pence
http://m.yankees.mlb.com/sf/roster/40-man/	Miguel Gomez	http://m.yankees.mlb.com/player/622497/miguel-gomez
http://m.yankees.mlb.com/sf/roster/40-man/	Reyes Moronta	http://m.yankees.mlb.com/player/606625/reyes-moronta
http://m.yankees.mlb.com/sf/roster/40-man/	Gorkys Hernandez	http://m.yankees.mlb.com/player/491676/gorkys-hernandez
http://m.yankees.mlb.com/sf/roster/40-man/	Ty Blach	http://m.yankees.mlb.com/player/621389/ty-blach
http://m.yankees.mlb.com/sf/roster/40-man/	Hunter Strickland	http://m.yankees.mlb.com/player/519326/hunter-strickland
http://m.yankees.mlb.com/sf/roster/40-man/	Madison Bumgarner	http://m.yankees.mlb.com/player/518516/madison-bumgarner
http://m.yankees.mlb.com/sf/roster/40-man/	Ryder Jones	http://m.yankees.mlb.com/player/624507/ryder-jones
